year,month,energy_date,state_code,state_name,com_revenue_thousand_dollars,com_sales_mwh,com_customers,com_price_cents_per_kwh,median_household_income,poverty_rate,employment_rate,total_population,total_housing_units,price_poverty_interaction,sales_mwh_per_customer,sales_lag_1_month,sales_lag_12_month
2011,9,2011-09-01,AL,Alabama,206288,1998602,356778,10.32,66659,15.2,51.7,5157699,2381771,156.864,5.6018084074690704,2323469,2156116
2011,10,2011-10-01,AL,Alabama,185898,1680241,357135,11.06,66659,15.2,51.7,5157699,2381771,168.112,4.7047783051227127,1998602,1771977
2011,11,2011-11-01,AL,Alabama,173715,1646528,356712,10.55,66659,15.2,51.7,5157699,2381771,160.360,4.6158469577698536,1680241,1683653
2011,12,2011-12-01,AL,Alabama,177626,1661650,356714,10.69,66659,15.2,51.7,5157699,2381771,162.488,4.6582135828703107,1646528,1822541
2012,1,2012-01-01,AL,Alabama,176316,1675779,355320,10.52,66659,15.2,51.7,5157699,2381771,159.904,4.7162529550827423,1661650,1826257
2012,2,2012-02-01,AL,Alabama,169031,1577734,355839,10.71,66659,15.2,51.7,5157699,2381771,162.792,4.4338422713642968,1675779,1632320
2012,3,2012-03-01,AL,Alabama,173428,1642070,356240,10.56,66659,15.2,51.7,5157699,2381771,160.512,4.6094486862789131,1577734,1628284
2012,4,2012-04-01,AL,Alabama,178050,1695854,356599,10.5,66659,15.2,51.7,5157699,2381771,159.60,4.7556330780512565,1642070,1716396
2012,5,2012-05-01,AL,Alabama,197663,1903623,357884,10.38,66659,15.2,51.7,5157699,2381771,157.776,5.3191061908327838,1695854,1833307
2012,6,2012-06-01,AL,Alabama,214766,1999469,358084,10.74,66659,15.2,51.7,5157699,2381771,163.248,5.5837987734721462,1903623,2127926
2012,7,2012-07-01,AL,Alabama,236698,2202869,357698,10.74,66659,15.2,51.7,5157699,2381771,163.248,6.1584604890158737,1999469,2182147
2012,8,2012-08-01,AL,Alabama,229800,2121668,358208,10.83,66659,15.2,51.7,5157699,2381771,164.616,5.9230056280150080,2202869,2323469
2012,9,2012-09-01,AL,Alabama,209425,1977773,358063,10.59,66659,15.2,51.7,5157699,2381771,160.968,5.5235335681151082,2121668,1998602
2012,10,2012-10-01,AL,Alabama,187140,1739886,358267,10.76,66659,15.2,51.7,5157699,2381771,163.552,4.8563948116907223,1977773,1680241
2012,11,2012-11-01,AL,Alabama,171027,1610201,358158,10.62,66659,15.2,51.7,5157699,2381771,161.424,4.4957839836050011,1739886,1646528
2012,12,2012-12-01,AL,Alabama,174801,1652255,358424,10.58,66659,15.2,51.7,5157699,2381771,160.816,4.6097778050576970,1610201,1661650
2013,1,2013-01-01,AL,Alabama,182034,1760606,357951,10.34,66659,15.2,51.7,5157699,2381771,157.168,4.9185670664420549,1652255,1675779
2013,2,2013-02-01,AL,Alabama,173815,1669669,357767,10.41,66659,15.2,51.7,5157699,2381771,158.232,4.6669172953346731,1760606,1577734
2013,3,2013-03-01,AL,Alabama,177524,1704689,356984,10.41,66659,15.2,51.7,5157699,2381771,158.232,4.7752532326378773,1669669,1642070
2013,4,2013-04-01,AL,Alabama,175558,1702449,358834,10.31,66659,15.2,51.7,5157699,2381771,156.712,4.7443915570988256,1704689,1695854
2013,5,2013-05-01,AL,Alabama,193946,1856349,358516,10.45,66659,15.2,51.7,5157699,2381771,158.840,5.1778693280076761,1702449,1903623
2013,6,2013-06-01,AL,Alabama,223480,2056202,357957,10.87,66659,15.2,51.7,5157699,2381771,165.224,5.7442709599197669,1856349,1999469
2013,7,2013-07-01,AL,Alabama,229280,2167617,358947,10.58,66659,15.2,51.7,5157699,2381771,160.816,6.0388218873538433,2056202,2202869
2013,8,2013-08-01,AL,Alabama,235627,2206567,358660,10.68,66659,15.2,51.7,5157699,2381771,162.336,6.1522528299782524,2167617,2121668
2013,9,2013-09-01,AL,Alabama,224219,2120929,359325,10.57,66659,15.2,51.7,5157699,2381771,160.664,5.9025367007583664,2206567,1977773
2013,10,2013-10-01,AL,Alabama,199764,1873557,359960,10.66,66659,15.2,51.7,5157699,2381771,162.032,5.2049033225913990,2120929,1739886
2013,11,2013-11-01,AL,Alabama,177434,1697586,359691,10.45,66659,15.2,51.7,5157699,2381771,158.840,4.7195676288814566,1873557,1610201
2013,12,2013-12-01,AL,Alabama,183911,1787010,359957,10.29,66659,15.2,51.7,5157699,2381771,156.408,4.9645096497637218,1697586,1652255
2014,1,2014-01-01,AL,Alabama,213764,1999474,358783,10.69,66659,15.2,51.7,5157699,2381771,162.488,5.5729340576337229,1787010,1760606
2014,2,2014-02-01,AL,Alabama,185291,1716488,358755,10.79,66659,15.2,51.7,5157699,2381771,164.008,4.7845688561831891,1999474,1669669
2014,3,2014-03-01,AL,Alabama,186464,1713109,359287,10.88,66659,15.2,51.7,5157699,2381771,165.376,4.7680795575681837,1716488,1704689
2014,4,2014-04-01,AL,Alabama,178878,1705872,359634,10.49,66659,15.2,51.7,5157699,2381771,159.448,4.7433557450074242,1713109,1702449
2014,5,2014-05-01,AL,Alabama,204059,1873741,359800,10.89,66659,15.2,51.7,5157699,2381771,165.528,5.2077292940522513,1705872,1856349
2014,6,2014-06-01,AL,Alabama,227749,2073532,359019,10.98,66659,15.2,51.7,5157699,2381771,166.896,5.7755494834535220,1873741,2056202
2014,7,2014-07-01,AL,Alabama,237077,2165657,362259,10.95,66659,15.2,51.7,5157699,2381771,166.440,5.9782006796242467,2073532,2167617
2014,8,2014-08-01,AL,Alabama,245534,2252116,362490,10.9,66659,15.2,51.7,5157699,2381771,165.68,6.2129051835912715,2165657,2206567
2014,9,2014-09-01,AL,Alabama,226342,2136057,362225,10.6,66659,15.2,51.7,5157699,2381771,161.12,5.8970446545655325,2252116,2120929
2014,10,2014-10-01,AL,Alabama,198078,1863636,362792,10.63,66659,15.2,51.7,5157699,2381771,161.576,5.1369269443648151,2136057,1873557
2014,11,2014-11-01,AL,Alabama,186439,1703362,362529,10.95,66659,15.2,51.7,5157699,2381771,166.440,4.6985537708707441,1863636,1697586
2014,12,2014-12-01,AL,Alabama,183912,1726266,363257,10.65,66659,15.2,51.7,5157699,2381771,161.880,4.7521892214052310,1703362,1787010
2015,1,2015-01-01,AL,Alabama,202795,1929037,361185,10.51,66659,15.2,51.7,5157699,2381771,159.752,5.3408557941221258,1726266,1999474
2015,2,2015-02-01,AL,Alabama,195875,1776872,360193,11.02,66659,15.2,51.7,5157699,2381771,167.504,4.9331108600111607,1929037,1716488
2015,3,2015-03-01,AL,Alabama,191179,1772184,361572,10.79,66659,15.2,51.7,5157699,2381771,164.008,4.9013308552653413,1776872,1713109
2015,4,2015-04-01,AL,Alabama,190962,1768828,362141,10.8,66659,15.2,51.7,5157699,2381771,164.16,4.8843627205977782,1772184,1705872
2015,5,2015-05-01,AL,Alabama,213266,1938265,361854,11,66659,15.2,51.7,5157699,2381771,167.2,5.3564835541406203,1768828,1873741
2015,6,2015-06-01,AL,Alabama,238686,2156042,362478,11.07,66659,15.2,51.7,5157699,2381771,168.264,5.9480630548612605,1938265,2073532
2015,7,2015-07-01,AL,Alabama,257091,2311882,363941,11.12,66659,15.2,51.7,5157699,2381771,169.024,6.3523538155909886,2156042,2165657
2015,8,2015-08-01,AL,Alabama,252530,2307877,363435,10.94,66659,15.2,51.7,5157699,2381771,166.288,6.3501781611567405,2311882,2252116
2015,9,2015-09-01,AL,Alabama,230903,2113224,364275,10.93,66659,15.2,51.7,5157699,2381771,166.136,5.8011776816965205,2307877,2136057
2015,10,2015-10-01,AL,Alabama,200687,1878547,364402,10.68,66659,15.2,51.7,5157699,2381771,162.336,5.1551500815033946,2113224,1863636
2015,11,2015-11-01,AL,Alabama,181930,1730677,364185,10.51,66659,15.2,51.7,5157699,2381771,159.752,4.7521918805002952,1878547,1703362
2015,12,2015-12-01,AL,Alabama,182739,1754398,364777,10.42,66659,15.2,51.7,5157699,2381771,158.384,4.8095082749186489,1730677,1726266
2016,1,2016-01-01,AL,Alabama,201305,1865396,364904,10.79,66659,15.2,51.7,5157699,2381771,164.008,5.1120185034968101,1754398,1929037
2016,2,2016-02-01,AL,Alabama,188401,1731724,365674,10.88,66659,15.2,51.7,5157699,2381771,165.376,4.7357044799466191,1865396,1776872
2016,3,2016-03-01,AL,Alabama,189500,1748876,365980,10.84,66659,15.2,51.7,5157699,2381771,164.768,4.7786108530520793,1731724,1772184
2016,4,2016-04-01,AL,Alabama,191596,1734068,366313,11.05,66659,15.2,51.7,5157699,2381771,167.960,4.7338423697766664,1748876,1768828
2016,5,2016-05-01,AL,Alabama,211239,1916576,366645,11.02,66659,15.2,51.7,5157699,2381771,167.504,5.2273343424838740,1734068,1938265
2016,6,2016-06-01,AL,Alabama,240699,2154096,367343,11.17,66659,15.2,51.7,5157699,2381771,169.784,5.8639908750132710,1916576,2156042
2016,7,2016-07-01,AL,Alabama,262214,2357379,366973,11.12,66659,15.2,51.7,5157699,2381771,169.024,6.4238486210157151,2154096,2311882
2016,8,2016-08-01,AL,Alabama,266161,2409848,368035,11.04,66659,15.2,51.7,5157699,2381771,167.808,6.5478772399364191,2357379,2307877
2016,9,2016-09-01,AL,Alabama,250486,2266015,367692,11.05,66659,15.2,51.7,5157699,2381771,167.960,6.1628074584162832,2409848,2113224
2016,10,2016-10-01,AL,Alabama,222340,1934627,368031,11.49,66659,15.2,51.7,5157699,2381771,174.648,5.2566957674761093,2266015,1878547
2016,11,2016-11-01,AL,Alabama,197523,1742442,368123,11.34,66659,15.2,51.7,5157699,2381771,172.368,4.7333146801476680,1934627,1730677
2016,12,2016-12-01,AL,Alabama,205359,1773427,368400,11.58,66659,15.2,51.7,5157699,2381771,176.016,4.8138626492942454,1742442,1754398
2017,1,2017-01-01,AL,Alabama,204489,1785803,369259,11.45,66659,15.2,51.7,5157699,2381771,174.040,4.8361800254022245,1773427,1865396
2017,2,2017-02-01,AL,Alabama,189175,1589403,368315,11.9,66659,15.2,51.7,5157699,2381771,180.88,4.3153360574508233,1785803,1731724
2017,3,2017-03-01,AL,Alabama,202910,1734882,370022,11.7,66659,15.2,51.7,5157699,2381771,177.84,4.6885914891546989,1589403,1748876
2017,4,2017-04-01,AL,Alabama,201904,1770475,367891,11.4,66659,15.2,51.7,5157699,2381771,173.28,4.8124988107890652,1734882,1734068
2017,5,2017-05-01,AL,Alabama,219395,1906705,370086,11.51,66659,15.2,51.7,5157699,2381771,174.952,5.1520592510929892,1770475,1916576
2017,6,2017-06-01,AL,Alabama,237404,2034191,370616,11.67,66659,15.2,51.7,5157699,2381771,177.384,5.4886756103352257,1906705,2154096
2017,7,2017-07-01,AL,Alabama,259559,2254236,370361,11.51,66659,15.2,51.7,5157699,2381771,174.952,6.0865911907571262,2034191,2357379
2017,8,2017-08-01,AL,Alabama,263542,2277568,370767,11.57,66659,15.2,51.7,5157699,2381771,175.864,6.1428552163488121,2254236,2409848
2017,9,2017-09-01,AL,Alabama,237722,2020540,369226,11.77,66659,15.2,51.7,5157699,2381771,178.904,5.4723665180675250,2277568,2266015
2017,10,2017-10-01,AL,Alabama,220367,1898748,371050,11.61,66659,15.2,51.7,5157699,2381771,176.472,5.1172294838970489,2020540,1934627
2017,11,2017-11-01,AL,Alabama,199221,1709656,371186,11.65,66659,15.2,51.7,5157699,2381771,177.080,4.6059280253026784,1898748,1742442
2017,12,2017-12-01,AL,Alabama,201814,1761606,371000,11.46,66659,15.2,51.7,5157699,2381771,174.192,4.7482641509433962,1709656,1773427
2018,1,2018-01-01,AL,Alabama,227314,2018821,370494,11.26,66659,15.2,51.7,5157699,2381771,171.152,5.4489978245261732,1761606,1785803
2018,2,2018-02-01,AL,Alabama,185400,1651169,369543,11.23,66659,15.2,51.7,5157699,2381771,170.696,4.4681376727471499,2018821,1589403
2018,3,2018-03-01,AL,Alabama,196114,1712590,370560,11.45,66659,15.2,51.7,5157699,2381771,174.040,4.6216267271157168,1651169,1734882
2018,4,2018-04-01,AL,Alabama,189370,1666117,370759,11.37,66659,15.2,51.7,5157699,2381771,172.824,4.4938005550775571,1712590,1770475
2018,5,2018-05-01,AL,Alabama,223288,1997243,370966,11.18,66659,15.2,51.7,5157699,2381771,169.936,5.3838977156936215,1666117,1906705
2018,6,2018-06-01,AL,Alabama,243667,2167147,371144,11.24,66659,15.2,51.7,5157699,2381771,170.848,5.8391001875282909,1997243,2034191
2018,7,2018-07-01,AL,Alabama,254583,2294786,371321,11.09,66659,15.2,51.7,5157699,2381771,168.568,6.1800598404076257,2167147,2254236
2018,8,2018-08-01,AL,Alabama,259279,2317671,371718,11.19,66659,15.2,51.7,5157699,2381771,170.088,6.2350249382596484,2294786,2277568
2018,9,2018-09-01,AL,Alabama,247569,2213778,371374,11.18,66659,15.2,51.7,5157699,2381771,169.936,5.9610473538804547,2317671,2020540
2018,10,2018-10-01,AL,Alabama,218858,1956072,371885,11.19,66659,15.2,51.7,5157699,2381771,170.088,5.2598841039568684,2213778,1898748
2018,11,2018-11-01,AL,Alabama,198943,1739714,371580,11.44,66659,15.2,51.7,5157699,2381771,173.888,4.6819365950804672,1956072,1709656
2018,12,2018-12-01,AL,Alabama,194859,1747967,371807,11.15,66659,15.2,51.7,5157699,2381771,169.480,4.7012751239218197,1739714,1761606
2019,1,2019-01-01,AL,Alabama,205534,1829193,368854,11.24,66659,15.2,51.7,5157699,2381771,170.848,4.9591247485454950,1747967,2018821
2019,2,2019-02-01,AL,Alabama,185958,1619515,368765,11.48,66659,15.2,51.7,5157699,2381771,174.496,4.3917264382465798,1829193,1651169
2019,3,2019-03-01,AL,Alabama,195656,1683125,368808,11.62,66659,15.2,51.7,5157699,2381771,176.624,4.5636889655322010,1619515,1712590
2019,4,2019-04-01,AL,Alabama,200040,1694574,369226,11.8,66659,15.2,51.7,5157699,2381771,179.36,4.5895305314360310,1683125,1666117
2019,5,2019-05-01,AL,Alabama,230619,1979564,369568,11.65,66659,15.2,51.7,5157699,2381771,177.080,5.3564269633734522,1694574,1997243
2019,6,2019-06-01,AL,Alabama,238992,2082284,368822,11.48,66659,15.2,51.7,5157699,2381771,174.496,5.6457695039883738,1979564,2167147
2019,7,2019-07-01,AL,Alabama,265937,2262214,370079,11.76,66659,15.2,51.7,5157699,2381771,178.752,6.1127867293199560,2082284,2294786
2019,8,2019-08-01,AL,Alabama,271686,2326868,370037,11.68,66659,15.2,51.7,5157699,2381771,177.536,6.2882036120712253,2262214,2317671
2019,9,2019-09-01,AL,Alabama,258340,2254834,369773,11.46,66659,15.2,51.7,5157699,2381771,174.192,6.0978870820746782,2326868,2213778
2019,10,2019-10-01,AL,Alabama,224527,1953671,370747,11.49,66659,15.2,51.7,5157699,2381771,174.648,5.2695530914612930,2254834,1956072
2019,11,2019-11-01,AL,Alabama,200137,1683062,371211,11.89,66659,15.2,51.7,5157699,2381771,180.728,4.5339766332355453,1953671,1739714
2019,12,2019-12-01,AL,Alabama,180200,1707567,371680,10.55,66659,15.2,51.7,5157699,2381771,160.360,4.5941858588032716,1683062,1747967
2020,1,2020-01-01,AL,Alabama,201655,1747035,370367,11.54,66659,15.2,51.7,5157699,2381771,175.408,4.7170374250405679,1707567,1829193
2020,2,2020-02-01,AL,Alabama,189352,1652779,370356,11.46,66659,15.2,51.7,5157699,2381771,174.192,4.4626764518463316,1747035,1619515
2020,3,2020-03-01,AL,Alabama,188560,1655734,372888,11.39,66659,15.2,51.7,5157699,2381771,173.128,4.4402984274098389,1652779,1683125
2020,4,2020-04-01,AL,Alabama,167685,1447842,371268,11.58,66659,15.2,51.7,5157699,2381771,176.016,3.8997220336791752,1655734,1694574
2020,5,2020-05-01,AL,Alabama,184139,1601393,369191,11.5,66659,15.2,51.7,5157699,2381771,174.80,4.3375732344504606,1447842,1979564
2020,6,2020-06-01,AL,Alabama,222205,1884089,372032,11.79,66659,15.2,51.7,5157699,2381771,179.208,5.0643197359366936,1601393,2082284
2020,7,2020-07-01,AL,Alabama,249088,2143508,372378,11.62,66659,15.2,51.7,5157699,2381771,176.624,5.7562691673514547,1884089,2262214
2020,8,2020-08-01,AL,Alabama,250571,2161893,372411,11.59,66659,15.2,51.7,5157699,2381771,176.168,5.8051265940050106,2143508,2326868
2020,9,2020-09-01,AL,Alabama,229801,1964019,372579,11.7,66659,15.2,51.7,5157699,2381771,177.84,5.2714162633964877,2161893,2254834
2020,10,2020-10-01,AL,Alabama,205279,1762931,373330,11.64,66659,15.2,51.7,5157699,2381771,176.928,4.7221787694532987,1964019,1953671
2020,11,2020-11-01,AL,Alabama,186746,1582751,372224,11.8,66659,15.2,51.7,5157699,2381771,179.36,4.2521465569119670,1762931,1683062
2020,12,2020-12-01,AL,Alabama,185314,1703802,373646,10.88,66659,15.2,51.7,5157699,2381771,165.376,4.5599364103991479,1582751,1707567
2021,1,2021-01-01,AL,Alabama,202683,1746672,373401,11.6,66659,15.2,51.7,5157699,2381771,176.32,4.6777378742959981,1703802,1747035
2021,2,2021-02-01,AL,Alabama,201089,1620249,367485,12.41,66659,15.2,51.7,5157699,2381771,188.632,4.4090207763582187,1746672,1652779
2021,3,2021-03-01,AL,Alabama,197027,1638280,374810,12.03,66659,15.2,51.7,5157699,2381771,182.856,4.3709612870521064,1620249,1655734
2021,4,2021-04-01,AL,Alabama,196022,1620832,375258,12.09,66659,15.2,51.7,5157699,2381771,183.768,4.3192470247136637,1638280,1447842
2021,5,2021-05-01,AL,Alabama,209163,1744093,373412,11.99,66659,15.2,51.7,5157699,2381771,182.248,4.6706934967274753,1620832,1601393
2021,6,2021-06-01,AL,Alabama,238383,1969136,377035,12.11,66659,15.2,51.7,5157699,2381771,184.072,5.2226875489012956,1744093,1884089
2021,7,2021-07-01,AL,Alabama,257423,2131492,377361,12.08,66659,15.2,51.7,5157699,2381771,183.616,5.6484162380320171,1969136,2143508
2021,8,2021-08-01,AL,Alabama,270446,2231996,378320,12.12,66659,15.2,51.7,5157699,2381771,184.224,5.8997568196235991,2131492,2161893
2021,9,2021-09-01,AL,Alabama,241552,2026358,378689,11.92,66659,15.2,51.7,5157699,2381771,181.184,5.3509819403257026,2231996,1964019
2021,10,2021-10-01,AL,Alabama,223672,1825057,378975,12.26,66659,15.2,51.7,5157699,2381771,186.352,4.8157714888844911,2026358,1762931
2021,11,2021-11-01,AL,Alabama,202752,1635310,378464,12.4,66659,15.2,51.7,5157699,2381771,188.48,4.3209129534116851,1825057,1582751
2021,12,2021-12-01,AL,Alabama,146757,1654807,380932,8.87,66659,15.2,51.7,5157699,2381771,134.824,4.3441007843919650,1635310,1703802
2022,1,2022-01-01,AL,Alabama,222238,1815442,377353,12.24,66659,15.2,51.7,5157699,2381771,186.048,4.8109912999234139,1654807,1746672
2022,2,2022-02-01,AL,Alabama,194375,1605097,376922,12.11,66659,15.2,51.7,5157699,2381771,184.072,4.2584327791956957,1815442,1620249
2022,3,2022-03-01,AL,Alabama,203297,1652819,380656,12.3,66659,15.2,51.7,5157699,2381771,186.96,4.3420279727628095,1605097,1638280
2022,4,2022-04-01,AL,Alabama,205235,1634176,378882,12.56,66659,15.2,51.7,5157699,2381771,190.912,4.3131529077654784,1652819,1620832
2022,5,2022-05-01,AL,Alabama,245228,1910701,380852,12.83,66659,15.2,51.7,5157699,2381771,195.016,5.0169120813334314,1634176,1744093
2022,6,2022-06-01,AL,Alabama,287496,2132440,381572,13.48,66659,15.2,51.7,5157699,2381771,204.896,5.5885651987043074,1910701,1969136
2022,7,2022-07-01,AL,Alabama,311712,2261395,379697,13.78,66659,15.2,51.7,5157699,2381771,209.456,5.9557884313018012,2132440,2131492
2022,8,2022-08-01,AL,Alabama,316143,2224293,382139,14.21,66659,15.2,51.7,5157699,2381771,215.992,5.8206385634546592,2261395,2231996
2022,9,2022-09-01,AL,Alabama,283104,2036513,382085,13.9,66659,15.2,51.7,5157699,2381771,211.28,5.3299998691390659,2224293,2026358
2022,10,2022-10-01,AL,Alabama,230069,1711966,381979,13.44,66659,15.2,51.7,5157699,2381771,204.288,4.4818327709114899,2036513,1825057
2022,11,2022-11-01,AL,Alabama,227870,1651362,380691,13.8,66659,15.2,51.7,5157699,2381771,209.76,4.3378015240707030,1711966,1635310
2022,12,2022-12-01,AL,Alabama,219634,1754865,380383,12.52,66659,15.2,51.7,5157699,2381771,190.304,4.6134159518169845,1651362,1654807
2023,1,2023-01-01,AL,Alabama,227430,1713244,381998,13.27,66659,15.2,51.7,5157699,2381771,201.704,4.4849554186147571,1754865,1815442
2023,2,2023-02-01,AL,Alabama,217654,1569425,381846,13.87,66659,15.2,51.7,5157699,2381771,210.824,4.1100993594276227,1713244,1605097
2023,3,2023-03-01,AL,Alabama,218598,1671277,384204,13.08,66659,15.2,51.7,5157699,2381771,198.816,4.3499729310470479,1569425,1652819
2023,4,2023-04-01,AL,Alabama,211575,1660760,382324,12.74,66659,15.2,51.7,5157699,2381771,193.648,4.3438549502516190,1671277,1634176
2023,5,2023-05-01,AL,Alabama,228434,1791692,384902,12.75,66659,15.2,51.7,5157699,2381771,193.800,4.6549303459062307,1660760,1910701
2023,6,2023-06-01,AL,Alabama,266962,2002653,385613,13.33,66659,15.2,51.7,5157699,2381771,202.616,5.1934270888170264,1791692,2132440
2023,7,2023-07-01,AL,Alabama,293964,2229030,384111,13.19,66659,15.2,51.7,5157699,2381771,200.488,5.8030881698259097,2002653,2261395
2023,8,2023-08-01,AL,Alabama,304369,2344189,386115,12.98,66659,15.2,51.7,5157699,2381771,197.296,6.0712197143338125,2229030,2224293
2023,9,2023-09-01,AL,Alabama,272448,2103337,384284,12.95,66659,15.2,51.7,5157699,2381771,196.840,5.4733920746114853,2344189,2036513
2023,10,2023-10-01,AL,Alabama,236338,1798274,386475,13.14,66659,15.2,51.7,5157699,2381771,199.728,4.6530150721262695,2103337,1711966
2023,11,2023-11-01,AL,Alabama,224442,1658415,384735,13.53,66659,15.2,51.7,5157699,2381771,205.656,4.3105384225505868,1798274,1651362
2023,12,2023-12-01,AL,Alabama,221744,1671199,382859,13.27,66659,15.2,51.7,5157699,2381771,201.704,4.3650508411712928,1658415,1754865
2024,1,2024-01-01,AL,Alabama,257368,1877810,388276,13.71,66659,15.2,51.7,5157699,2381771,208.392,4.8362762570954682,1671199,1713244
2024,2,2024-02-01,AL,Alabama,223868,1640261,388350,13.65,66659,15.2,51.7,5157699,2381771,207.480,4.2236667954165057,1877810,1569425
2024,3,2024-03-01,AL,Alabama,227408,1631880,387335,13.94,66659,15.2,51.7,5157699,2381771,211.888,4.2130971897711284,1640261,1671277
